,Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence,Label
6334,5352,3SBX2M1TKCMHX32MAH8Q4AAB47NQ4W,4.8,4.8,2.8,12,60,79.1666666667,7.0,66.6666666667,The EU last week backed plans to split Northern Rock in two.,0
6335,5353,368IUKXGA47ACE5LTSMG134FV26P6O,4.6,5.4,4.0,17,105,55.8823529412,5.64705882353,76.4705882353,The EU president and high representative will not be appointed until the Lisbon treaty has been ratified.,0
6336,5354,3DTJ4WT8BCE83X06MJ3G4PY6MZ1ZE4,5.2,6.2,4.4,31,209,83.87096774189999,3.12903225806,70.9677419355,"The eventual moratorium froze pending requests for a ""flying spaghetti monster"" display, a poem display sought by a Kansas church that slammed Santa Claus, a Jerry Seinfeld-inspired ""Festivus"" pole and others.",0
6337,5355,37MQ8Z1JQDVG3RELXD6WOHGFJ28Y2B,5.6,5.4,4.6,12,77,87.5,2.83333333333,58.3333333333,The event ushered in the end of Soviet communism and Germany's reunification.,0
6338,5361,3YLPJ8OXX7C1603YWV3IYI641AA4X7,5.0,5.2,6.0,25,143,54.0,4.48,64.0,"""The fact is that the infrastructure of this fraud is still there. Almost 1.5 million votes were rigged. Nothing has changed,"" he told the BBC.",0
6339,5365,3OZ4VAIBEWEZ5THOZNP4GZY23WSVJM,5.4,6.0,2.6,10,54,75.0,4.1,60.0,The family last spoke to their son Wednesday by phone.,0
6340,5368,3VDI8GSXAESR3FVAJOTRR8ME06AG8Y,3.6,4.4,4.0,14,69,78.5714285714,9.07142857143,71.4285714286,The farmers have little choice: qat is the only way to make a profit.,0
6341,5369,3MWOYZD5WUN0YZZCD9VIEELBGN0NOG,5.4,6.0,5.6,21,135,57.1428571429,4.8571428571399995,61.9047619048,"The farmers whom Montes represented often find themselves trapped in the drug war, with traffickers forcing them to work illicit crops.",0
6342,5373,3O4VWC1GEV5FTKF5FDJYX46JCC03JY,4.4,4.0,4.2,18,95,61.111111111099994,9.0,72.2222222222,The few files that have so far been pieced together hold piquant details about life in the GDR.,0
6343,5375,34ZTTGSNJWNB9FQHPOS9YZJF9C9QHI,2.8,4.2,4.6,6,35,50.0,6.833333333330001,83.3333333333,The fight might just move outdoors.,0
6344,5376,36D1BWBEHM0G9AP7EAILUMT8ASU2MP,5.8,5.4,5.0,13,84,80.7692307692,3.23076923077,61.5384615385,The file showed the extent to which Anderson betrayed fellow artists and dissidents.,0
6345,5379,34HEO7RUG5TWBTX3WX7HM36GS3LARS,5.0,4.2,4.6,20,123,80.0,3.4,55.0,"The final race, basically a formality, is for a House seat from the 15th District, which includes Sunnyside and Goldendale.",0
6346,5382,3YGE63DIN7W5ICG73PKUKW2KBWP0WV,5.4,6.2,1.8,28,180,82.1428571429,4.6428571428600005,71.4285714286,"The firm, which made national headlines when its co-founder Jeffrey Ubben became the chairman of Martha Stewart Living Omnimedia Inc, put Yee on administrative leave in April 2008.",0
6347,5389,3YCT0L9OML8FWRR5KQCRYJVCDC3NSD,4.8,5.6,3.0,24,136,66.6666666667,7.583333333330001,66.6666666667,The first two bodies were found Thursday night when police went to Sowell's home to arrest him on charges of felonious assault and rape.,0
6348,5390,3NRZ1LDP7V5C0OPWVXJRY1XA063ZPP,4.2,3.8,5.4,27,138,35.1851851852,6.148148148150001,59.2592592593,"""The first two were just mixing up coverages and him not knowing which way I was coming. He didn't see me on the first two,"" Johnson said.",0
6349,5393,3TL87MO8CLOG4MJY2TWDES88JR9LFQ,4.8,6.0,4.4,27,161,61.111111111099994,4.74074074074,74.0740740741,"The former civil servant said he had refused to declare the Royal Navy's Sea King Mk7 helicopters airworthy, but was overruled by superiors trying to save money.",0
6350,5395,3LAZVA75NHQ49DAJRQXYMQID5S92O4,5.6,5.8,3.6,20,114,72.5,3.75,50.0,"The four-engine plane was conducting its search from an altitude of 900 to 1,000 feet and visibility was 15 miles.",0
6351,5397,3MGHRFQY2KO97HB7IQ2I5TN0M4P0YU,5.6,5.8,3.8,25,150,76.0,6.52,64.0,"The fourth suspect arraigned in the case, 19-year-old Manuel Ortega, ran away from home and dropped out of school after his junior year, sources said.",0
6352,5398,33K3E8REWVU2P1Q08YTVFUM93W5X86,3.8,5.4,4.2,29,174,82.75862068970001,5.13793103448,58.6206896552,"The fourth typhoon to whip the Philippines in a month lashed the capital and nearby provinces Saturday, leaving fresh floods and new misery before blowing out of the country.",0
6353,5400,371DNNCG431V8KHG3OSYQR13Q0IT8K,5.4,5.6,3.2,22,140,93.1818181818,2.3636363636400004,77.27272727270001,"The front-runners for Green's seat are former Houston Police Chief C.O. ""Brad"" Bradford and Noel Freeman, an assistant to the city engineer.",0
6354,5402,363A7XIFV3LO40EK5HCRN0VJD9YAVL,4.2,4.6,5.4,15,83,60.0,7.733333333330001,66.6666666667,"""The gardener used to come every day,"" said Mr. Mohammed, who runs a flour factory.",0
6355,5404,38DCH97KHG170LL7DOVUACZUM4DQJN,4.8,5.0,4.0,26,206,75.0,4.19230769231,69.2307692308,"The general election contest features two Republicans, an interesting wrinkle under Washington's relatively new ""Top Two"" primary, which advances the leading vote-getters regardless of party identification.",0
6356,5408,33NKDW9FFWH414GDPA90HGISTNQXCC,5.8,5.4,4.0,35,211,64.2857142857,5.08571428571,62.8571428571,"The girl and her family have not spoken publicly, but her parents issued a statement read at a community meeting Saturday, urging everyone moved by the attack to ""please channel your anger into positive action.""",0
6357,5409,3C8QQOM6JO00EDLO312YHPL0ZJ1LIH,2.6,4.2,4.4,4,17,50.0,4.5,50.0,The girl said no.,0
6358,5410,3S829FDFT10E6WMRP64B1M0AEN2XDC,4.2,6.2,3.6,9,58,77.7777777778,3.44444444444,66.6666666667,"The girl was found, semiconscious, beneath a picnic table.",0
6359,5411,3UL5XDRDNBITNI6Q2SA0NBVPAXW858,5.2,4.2,4.4,19,109,63.1578947368,5.42105263158,73.6842105263,"The girl was released from a hospital Wednesday, but her recovery has only begun, police Lt. Mark Gagan said.",0
6360,5412,3DQYSJDTYKAJY20RL1FV74IVEZ3XE5,5.4,5.0,3.6,23,150,80.4347826087,4.60869565217,60.869565217399995,"The global downturn in ACE activity, especially since 2005, comes as scientists continue to debate the impact of climate change on hurricane activity.",0
6361,5415,3TKXBROM5S9UJNXO0GQL1A88VUWIJC,4.2,4.6,4.0,20,106,65.0,7.85,65.0,"The GOP caucus has not officially taken sides in the race, since it will get a Republican vote either way.",0
6362,5418,3WA2XVDZELG6FNGVKE657R5BHV66EM,4.4,5.2,5.2,23,144,58.6956521739,6.2173913043499995,69.5652173913,The  Government drugs adviser sacked for claiming cannabis is less harmful than alcohol has admitted that some of his children have taken drugs.,0
6363,5419,3XU9MCX6VNB76Q2ZJIE2GLNIGFT2RD,4.8,6.0,5.0,27,175,61.111111111099994,6.0,70.3703703704,THE government has been forced to rewrite its advice on breast cancer screening after research showed that thousands of women have been misled into having unnecessary surgery.,0
6364,5420,3WUVMVA7OA25DKJU6E1U868F1K4AZL,4.2,4.6,3.6,14,80,75.0,3.85714285714,57.1428571429,"The government has struggled to limit drilling by qat farmers, but to no effect.",0
6365,5421,3Y7LTZE0YSLPSTXSCJIL87K98NVZUL,5.2,5.6,2.6,18,124,91.6666666667,3.5,66.6666666667,The government needs permission for its state aid package for the banks from European competition commissioner Neelie Kroes.,0
6366,5422,3FTID4TN8KXM4D0T7JO13DFOP2ZYL0,5.2,6.0,2.4,27,140,83.3333333333,4.629629629630001,48.148148148100006,"The government now supplies water once every 45 days in some urban areas, and in much of the country there is no public water supply at all.",0
6367,5423,3Y3N5A7N4F86AVIE7VPG3QUDP7PYM2,5.4,5.2,4.4,37,233,83.7837837838,3.2972972973,59.459459459499996,"The government's decision to dismiss Nutt came after he wrote a paper for the Centre for Crime and Justice Studies (CCJS) at King's College London that questioned the ""artificial"" separation of alcohol and tobacco from illegal drugs.",0
6368,5424,3VMHWJRYHUFB4G0NGCZ1PM3VQ0IXFN,5.4,5.8,3.8,17,128,79.4117647059,3.1176470588200003,82.3529411765,"The government's vaccination programme, which began last month, is targeting 11m priority patients and frontline health workers.",0
6369,5425,3XQ4XW3OD8BJ752CY7E76VSE2HC2S1,5.6,6.0,5.2,23,143,80.4347826087,6.7826086956500005,65.21739130430001,The government was at the centre of a furious backlash from leading scientists last night following its sacking of Britain's top drugs adviser.,0
6370,5426,356TQKY9XEW8AMK9QLPXLV9L13R87N,5.6,6.4,4.6,28,158,80.3571428571,5.67857142857,64.2857142857,"The government, which holds a 70% stake in RBS and a 43% stake in Lloyds after last October's bailouts, could announce the sell-off plans as early as Tuesday.",0
6371,5427,38G0E1M85L48J9SIBMTIN17DKCQVUI,5.4,5.2,3.6,26,143,86.5384615385,5.76923076923,57.6923076923,"The government, which holds a 70% stake in RBS and a 43% stake in Lloyds after last October's bailouts, hopes to announce the plans on Tuesday.",0
6372,5428,3WPCIUYH1977PFD7KW3ECJF41RFTDQ,4.2,5.2,3.8,16,105,59.375,5.0625,81.25,The governor insisted last summer he wanted the ban because party bosses shouldn't be slating candidates.,0
6373,5432,304QEQWKZOJXD375C3TK32PY8UPO06,4.8,5.2,4.4,18,87,77.7777777778,5.16666666667,55.5555555556,The group of about a dozen boys and young men was already well into 2 gallons of vodka.,0
6374,5433,37SQU136V6NCO0LM2KZ95BV0KBM110,5.4,5.8,4.6,19,125,76.3157894737,4.315789473680001,68.42105263159999,"The group violently seized control of Gaza from Abbas' forces two years ago, leaving the Palestinians with rival governments.",0
6375,5434,3E6L1VR4XVLYL1GRFPQBP9QBTWL6F4,3.4,4.8,4.4,10,57,80.0,5.3,60.0,The group worked to bring a police substation to Fondren.,0
6376,5435,3APP19WN70D4Z1CMQ9WT7UQNUBL6G3,3.2,3.6,3.8,25,142,50.0,4.4,56.0,"The handles crossed at his chest, he pushed outward, propelling the boat forward, lifting the oars from the water as he felt it surge forward.",0
6377,5438,3DA79LNS58U97NBAR7X2ZATSAER3T3,6.0,6.4,5.2,28,177,78.5714285714,5.53571428571,67.8571428571,"The head of the World Health Organisation, Margaret Chan, was in Havana last week and announced that Cuba should start receiving international swine flu vaccines within a month.",0
6378,5439,3OWZNK3RYKOZMIUGNC97LWA2NEX2UH,6.6,6.4,4.6,39,230,71.7948717949,4.435897435899999,61.5384615385,"The hedge fund is not implicated in the scheme in any way and received a no-action letter from the SEC, confirming that it is not a target in the investigation, said George Hamel, ValueAct's co-founder and chief operating officer.",0
6379,5440,3J06WJ78HMJ8WOHIGC3NJN9WYJZVV7,5.2,6.2,3.8,24,143,87.5,3.5,54.1666666667,The herring season - the bay's last commercial fishery - was canceled in September because of concerns about the health of the fish population.,0
6380,5442,3TX9T2ZCB802KXMX7JXMQV56T36ZWK,5.4,6.2,2.4,34,212,77.9411764706,5.85294117647,58.8235294118,"The highest number of incidents of violence has taken place in four worst-affected states -- Chhattisgarh, Bihar, Jharkhand and Orissa -- where 2,212 people lost their lives from January 2006 to August this year.",0
6381,5444,3ZQA3IO31AQXKSSN8MXKH788DMVO19,5.8,5.8,4.2,31,187,82.25806451609999,4.93548387097,64.5161290323,"The Home Office promised in June to investigate possible links between pirates in the Gulf of Aden and Somali terrorist movements such as Al-Shabab, widely thought to be part of al-Qaida.",0
6382,5445,3H781YYV6SHCHLR7GREYI1XP13GTEJ,5.4,5.2,5.4,19,113,65.7894736842,5.73684210526,63.1578947368,"The home secretary asked Nutt to resign because he had ""lost confidence"" in his ability to give impartial advice.",0
6383,5446,3ZG552ORAL3ZZXJGS2JCHICL1L62V6,5.8,5.4,5.0,57,368,78.0701754386,5.33333333333,63.1578947368,"""The home secretary's decision to force the resignation of the chair of an independent advisory body is an extremely serious and concerning development and raises serious questions about the means by which drug policy is informed and kept under review,"" said Harry Shapiro, information director at DrugScope, the independent body that tracks the price of street drugs.",0
6384,5449,38LRF35D5KVO70QZRCNC46FUTSY3UU,5.0,5.4,4.4,29,164,87.9310344828,7.06896551724,62.068965517200006,"""The House bill is a good deal for Massachusetts, period,"" said Markey, an influential member of one of the main House committees in charge of the health care bill.",0
6385,5450,3A9LA2FRWRDVICRTB2N1S7F86FVXHL,4.8,6.4,3.2,29,195,72.4137931034,4.31034482759,68.96551724140001,"The House bill unveiled last week, for instance, provides for approximately $400 million more for Massachusetts each year in Medicaid payments which would help underwrite health care reform here.",0
6386,5451,388FBO7JZQSCSD3EJW4GG5JDUXZYN2,5.6,5.4,4.2,23,141,54.347826087,7.13043478261,73.9130434783,"The House bill would also let Massachusetts run its Connector independently rather than force it to join a new national exchange, aides said.",0
6387,5452,3TTPFEFXCSJIZX7XAFEBSU2O9BY6H2,6.6,6.6,4.0,61,381,77.868852459,3.26229508197,50.8196721311,"The House bill would send Massachusetts roughly $460 million in Medicaid money in each of the first two years and $380 million a year thereafter for Massachusetts, plus an additional one-time payment of $350 million to $650 million, according to the office of US Representative Edward J. Markey, Democrat of Malden, which said it obtained the figures from state Medicaid officials.",0
6388,5453,3MIVREZQVGX2B5RPV9V6BRZ71TDQKM,5.8,5.8,3.6,31,192,74.1935483871,4.2258064516100005,61.290322580600005,"The House just released its final bill on Thursday, and the Senate is still melding the Finance Committee's proposal with one crafted by the Committee on Health, Education, Labor and Pensions.",0
6389,5456,3E9ZFLPWOXRVE72DHK5MSJGN6SAXIE,5.0,6.2,2.4,23,143,82.6086956522,4.173913043480001,60.869565217399995,"The IAEA, an independent and separate organisation, inspects nuclear plants worldwide and is based in the building next to the CTBTO in Vienna.",0
6390,5460,3EN4YVUOUBRR9IMJZ2QM4KVNJ7ZXJQ,3.0,3.2,5.2,12,68,58.3333333333,5.583333333330001,50.0,"""The important thing ... is to get into the negotiations,"" she said.",0
6391,5461,3BS6ERDL9261NH2VOJVL19NQHJ4D6Z,5.6,5.4,4.8,25,162,88.0,3.56,52.0,"The incident occurred late in the week during an interrogation at the general directorate of criminal investigations in Baghdad, the ministry said in a statement.",0
6392,5465,3Z3R5YC0P2M4NZR3B2Y40JIPD4VTF1,4.4,5.2,4.8,24,141,52.0833333333,6.041666666669999,66.6666666667,The information now given to women has been criticised for advertising only the benefits and not the risks to encourage women to be screened.,0
6393,5466,3UUSLRKAUK2KRHG07T0D7NNMCUOD7Y,5.0,5.0,4.8,19,128,86.8421052632,4.78947368421,68.42105263159999,"The initiatives have stirred some concern in the City, headquarters of London's leading law firms and maritime insurance groups.",0
6394,5474,3D0LPO3EAAYUAY3QKB4TVUJIK74YOH,3.2,3.8,4.4,7,35,64.2857142857,2.7142857142900003,57.1428571429,Their goal is to topple the system.,0
6395,5475,3ZFRE2BDQ8DH9XRNHOT8SEJD25CZXD,4.8,5.0,5.4,29,152,68.96551724140001,6.03448275862,65.5172413793,Their hope is to tell people in the Bay Area and everyone else who has seen national coverage of the case that the attack does not define Richmond High.,0
6396,5477,3VAOOVPI3YR24ETUO4ZB95DSGNVLLV,4.0,5.4,3.8,22,115,70.45454545449999,7.909090909089999,63.636363636400006,The Irish are already scheduled to be back in the Lone Star State in 2013 to play Arizona State at Cowboys Stadium.,0
6397,5478,3HXCEECSQLS692HXMKFABSQM4B6ZYJ,4.0,4.6,4.2,19,128,60.526315789499996,2.78947368421,68.42105263159999,"The Irish didn't sell out the 65,000-seat Alamodome but likely impressed those they wanted to most: sought-after Texas recruits.",0
6398,5480,39O6Z4JLX1W00DMDGR45786HEU7VXA,4.6,4.6,5.2,51,244,68.6274509804,6.05882352941,49.019607843100005,"The irony of the way O'Quinn died - a car wreck on a wet street near downtown - was lost on no one aware of the passion that had come to consume him, and surprised no one who had ever ridden with him as he drove at breakneck speeds around town.",0
6399,5481,3KG2UQJ0MIN3JBCSSMNM3JGBVOIQNR,4.2,5.2,4.8,41,245,69.512195122,4.243902439019999,65.8536585366,"Their prayers will be answered Halloween weekend when the handful of teachers and staff from the school pull up stakes and move where they feel more welcome: Salem, Mass., the site of the infamous witchcraft trials more than three centuries ago.",0
6400,5483,3OCZWXS7ZN6O2PQ9WHJ4SGHVUXV5LR,3.2,4.4,5.0,11,57,54.5454545455,8.63636363636,63.636363636400006,"The issue is being blown out of proposition, he told TOI.",0
6401,5485,3INZSNUD8ZPO504TMQYXLJES7KCD9A,4.4,5.2,4.6,20,130,77.5,9.65,65.0,The issue of settlements has become the biggest sticking point in getting Israelis and Palestinians back to the negotiating table.,0
6402,5487,371DNNCG431V8KHG3OSYQR13Q0J8T0,4.8,5.4,5.2,16,104,68.75,3.8125,62.5,"The Ivy boasts that it is ""a sophisticated urban playground"" which has ""world-class design and service"".",0
